200908010609,20090118,紅梅S,14:35,芝1400m (右 外),雨,良,1回,京都,6日目,サラ系３歳,オープン,(混) 牝(特指),別定,15頭,1900,760,480,290,190
200908010610,20090118,石清水S,15:10,芝1200m (右),雨,良,1回,京都,6日目,サラ系４歳以上,１６００万下,(混)[指],ハンデ,16頭,1780,710,450,270,178
200908010611,20090118,日経新春杯,15:45,芝2400m (右 外),雨,良,1回,京都,6日目,サラ系４歳以上,オープン,(国際)[指],ハンデ,16頭,5800,2300,1500,870,580
200908010612,20090118,4歳上1000万下,16:20,ダ1200m (右),雨,良,1回,京都,6日目,サラ系４歳以上,１０００万下,[指],定量,16頭,1050,420,260,160,105
200907010401,20090118,3歳未勝利,9:50,ダ1700m (左),曇,良,1回,中京,4日目,サラ系３歳,未勝利,,馬齢,16頭,500,200,130,75,50
200907010402,20090118,3歳未勝利,10:20,ダ1700m (左),曇,良,1回,中京,4日目,サラ系３歳,未勝利,,馬齢,15頭,500,200,130,75,50
200907010403,20090118,4歳上500万下,10:50,ダ1000m (左),曇,良,1回,中京,4日目,サラ系４歳以上,５００万下,牝,定量,15頭,720,290,180,110,72
200907010404,20090118,3歳未勝利,11:20,芝2000m (左),曇,良,1回,中京,4日目,サラ系３歳,未勝利,,馬齢,16頭,500,200,130,75,50
200907010405,20090118,3歳新馬,11:50,芝1200m (左),曇,良,1回,中京,4日目,サラ系３歳,新馬,(混),馬齢,16頭,700,280,180,110,70
200907010406,20090118,4歳上500万下,12:40,ダ1700m (左),曇,良,1回,中京,4日目,サラ系４歳以上,５００万下,,定量,14頭,720,290,180,110,72
200907010407,20090118,4歳上500万下,13:10,芝2500m (左),曇,良,1回,中京,4日目,サラ系４歳以上,５００万下,,定量,14頭,720,290,180,110,72
200907010408,20090118,4歳上500万下,13:40,ダ1700m (左),曇,良,1回,中京,4日目,サラ系４歳以上,５００万下,,定量,15頭,720,290,180,110,72
200907010409,20090118,4歳上500万下,14:15,芝1200m (左),曇,良,1回,中京,4日目,サラ系４歳以上,５００万下,,定量,16頭,720,290,180,110,72
200907010410,20090118,美濃特別,14:50,芝2000m (左),小雨,良,1回,中京,4日目,サラ系４歳以上,５００万下,(混),定量,15頭,1050,420,260,160,105
200907010411,20090118,遠州灘S,15:25,ダ1700m (左),雨,良,1回,中京,4日目,サラ系４歳以上,１６００万下,(混),ハンデ,11頭,1750,700,440,260,175
200907010412,20090118,天白川特別,16:00,ダ1700m (左),雨,良,1回,中京,4日目,サラ系４歳以上,１０００万下,(混),定量,16頭,1430,570,360,210,143
200906010701,20090124,3歳未勝利,10:10,ダ1200m (右),曇,不,1回,中山,7日目,サラ系３歳,未勝利,[指],馬齢,16頭,500,200,130,75,50
200906010702,20090124,3歳未勝利,10:40,ダ1800m (右),小雨,不,1回,中山,7日目,サラ系３歳,未勝利,牝[指],馬齢,12頭,500,200,130,75,50
200906010703,20090124,3歳未勝利,11:10,ダ1800m (右),小雨,不,1回,中山,7日目,サラ系３歳,未勝利,[指],馬齢,10頭,500,200,130,75,50
200906010704,20090124,4歳上障害未勝利,11:40,障2880m (芝 ダート),小雨,重,不,1回,中山,7日目,障害４歳以上,未勝利,(混),定量,14頭,780,310,200,120,78
200906010705,20090124,3歳未勝利,12:30,芝2000m (右),小雨,重,1回,中山,7日目,サラ系３歳,未勝利,[指],馬齢,16頭,500,200,130,75,50
200906010706,20090124,3歳新馬,13:00,芝1600m (右 外),曇,重,1回,中山,7日目,サラ系３歳,新馬,(混)[指],馬齢,16頭,700,280,180,110,70
200906010707,20090124,4歳上500万下,13:30,ダ1800m (右),曇,不,1回,中山,7日目,サラ系４歳以上,５００万下,牝[指],定量,13頭,740,300,190,110,74
200906010708,20090124,4歳上500万下,14:00,ダ1200m (右),曇,不,1回,中山,7日目,サラ系４歳以上,５００万下,[指],定量,16頭,740,300,190,110,74
200906010709,20090124,東雲賞,14:30,芝1800m (右),曇,重,1回,中山,7日目,サラ系４歳以上,１０００万下,(混)[指],定量,8頭,1480,590,370,220,148
200906010710,20090124,菜の花賞,15:00,芝1600m (右 外),晴,重,1回,中山,7日目,サラ系３歳,５００万下,牝(特指),馬齢,16頭,1000,400,250,150,100
200906010711,20090124,アレキサンドライトS,15:35,ダ1800m (右),晴,不,1回,中山,7日目,サラ系４歳以上,１６００万下,(混)[指],定量,11頭,1780,710,450,270,178
200906010712,20090124,4歳上1000万下,16:10,ダ1200m (右),晴,不,1回,中山,7日目,サラ系４歳以上,１０００万下,(混)[指],定量,16頭,1050,420,260,160,105
200908010701,20090124,3歳未勝利,10:20,ダ1800m (右),晴,重,1回,京都,7日目,サラ系３歳,未勝利,牝[指],馬齢,13頭,500,200,130,75,50
200908010702,20090124,3歳新馬,10:50,ダ1800m (右),晴,重,1回,京都,7日目,サラ系３歳,新馬,(混)[指],馬齢,14頭,700,280,180,110,70
200908010703,20090124,3歳未勝利,11:20,ダ1400m (右),曇,重,1回,京都,7日目,サラ系３歳,未勝利,[指],馬齢,16頭,500,200,130,75,50
200908010704,20090124,3歳500万下,11:50,ダ1200m (右),曇,重,1回,京都,7日目,サラ系３歳,５００万下,(混)(特指),馬齢,11頭,700,280,180,110,70
200908010705,20090124,3歳未勝利,12:40,芝1600m (右),晴,稍,1回,京都,7日目,サラ系３歳,未勝利,(混)[指],馬齢,16頭,500,200,130,75,50
200908010706,20090124,3歳新馬,13:10,芝1400m (右),晴,稍,1回,京都,7日目,サラ系３歳,新馬,牝[指],馬齢,16頭,700,280,180,110,70
200908010707,20090124,4歳上500万下,13:40,ダ1800m (右),晴,稍,1回,京都,7日目,サラ系４歳以上,５００万下,[指],定量,13頭,740,300,190,110,74
200908010708,20090124,4歳上500万下,14:10,ダ1200m (右),晴,稍,1回,京都,7日目,サラ系４歳以上,５００万下,(混)[指],定量,16頭,740,300,190,110,74
200908010709,20090124,乙訓特別,14:40,芝1400m (右 外),晴,良,1回,京都,7日目,サラ系４歳以上,１０００万下,(混)[指],定量,15頭,1480,590,370,220,148
200908010710,20090124,若駒S,15:10,芝2000m (右),晴,良,1回,京都,7日目,サラ系３歳,オープン,(混)(特指),別定,10頭,1900,760,480,290,190
200908010711,20090124,羅生門S,15:45,ダ1400m (右),晴,稍,1回,京都,7日目,サラ系４歳以上,１６００万下,(混)[指],ハンデ,16頭,1780,710,450,270,178
200908010712,20090124,4歳上1000万下,16:20,ダ1800m (右),晴,稍,1回,京都,7日目,サラ系４歳以上,１０００万下,(混)[指],定量,12頭,1050,420,260,160,105
200907010501,20090124,3歳未勝利,10:00,ダ1000m (左),晴,重,1回,中京,5日目,サラ系３歳,未勝利,牝[指],馬齢,16頭,500,200,130,75,50
200907010502,20090124,3歳未勝利,10:30,ダ1700m (左),晴,重,1回,中京,5日目,サラ系３歳,未勝利,[指],馬齢,16頭,500,200,130,75,50
200907010503,20090124,4歳上500万下,11:00,ダ1000m (左),晴,重,1回,中京,5日目,サラ系４歳以上,５００万下,[指],定量,16頭,720,290,180,110,72
200907010504,20090124,3歳未勝利,11:30,芝1800m (左),晴,良,1回,中京,5日目,サラ系３歳,未勝利,牝[指],馬齢,16頭,500,200,130,75,50
200907010505,20090124,3歳未勝利,12:00,芝1200m (左),晴,良,1回,中京,5日目,サラ系３歳,未勝利,[指],馬齢,16頭,500,200,130,75,50
200907010506,20090124,4歳上500万下,12:50,ダ1700m (左),晴,重,1回,中京,5日目,サラ系４歳以上,５００万下,牝[指],定量,14頭,720,290,180,110,72
200907010507,20090124,4歳上500万下,13:20,ダ1700m (左),曇,重,1回,中京,5日目,サラ系４歳以上,５００万下,[指],定量,12頭,720,290,180,110,72
200907010508,20090124,4歳上500万下,13:50,芝2000m (左),小雪,良,1回,中京,5日目,サラ系４歳以上,５００万下,[指],定量,16頭,720,290,180,110,72
200907010509,20090124,4歳上500万下,14:20,ダ1700m (左),晴,重,1回,中京,5日目,サラ系４歳以上,５００万下,[指],定量,14頭,720,290,180,110,72
200907010510,20090124,なずな賞,14:50,芝1200m (左),晴,良,1回,中京,5日目,サラ系３歳,５００万下,(混)(特指),馬齢,16頭,1000,400,250,150,100
200907010511,20090124,中京スポニチ賞,15:25,芝1800m (左),晴,良,1回,中京,5日目,サラ系４歳以上,１０００万下,(混)[指],定量,10頭,1430,570,360,210,143
200907010512,20090124,金山特別,16:00,芝2500m (左),晴,良,1回,中京,5日目,サラ系４歳以上,５００万下,(混)[指],定量,11頭,1050,420,260,160,105
200906010801,20090125,3歳未勝利,10:00,ダ1200m (右),晴,不,1回,中山,8日目,サラ系３歳,未勝利,牝[指],馬齢,16頭,500,200,130,75,50
200906010802,20090125,3歳未勝利,10:30,ダ1800m (右),晴,不,1回,中山,8日目,サラ系３歳,未勝利,(混)[指],馬齢,15頭,500,200,130,75,50
200906010803,20090125,3歳未勝利,11:00,ダ1200m (右),晴,不,1回,中山,8日目,サラ系３歳,未勝利,[指],馬齢,13頭,500,200,130,75,50
200906010804,20090125,3歳新馬,11:30,ダ1800m (右),晴,不,1回,中山,8日目,サラ系３歳,新馬,牝[指],馬齢,9頭,700,280,180,110,70
200906010805,20090125,3歳未勝利,12:20,芝1600m (右 外),晴,稍,1回,中山,8日目,サラ系３歳,未勝利,(混)[指],馬齢,16頭,500,200,130,75,50
200906010806,20090125,3歳新馬,12:50,ダ1200m (右),晴,重,1回,中山,8日目,サラ系３歳,新馬,[指],馬齢,16頭,700,280,180,110,70
200906010807,20090125,4歳上500万下,13:20,ダ1800m (右),晴,重,1回,中山,8日目,サラ系４歳以上,５００万下,(混)[指],定量,12頭,740,300,190,110,74
200906010808,20090125,4歳上500万下,13:50,ダ1200m (右),晴,重,1回,中山,8日目,サラ系４歳以上,５００万下,(混)[指],定量,16頭,740,300,190,110,74
200906010809,20090125,若竹賞,14:25,芝1800m (右),晴,良,1回,中山,8日目,サラ系３歳,５００万下,(混)(特指),馬齢,14頭,1000,400,250,150,100
200906010810,20090125,若潮賞,15:00,芝1600m (右 外),晴,良,1回,中山,8日目,サラ系４歳以上,１０００万下,(混)[指],ハンデ,11頭,1480,590,370,220,148
200906010811,20090125,アメリカJCC,15:35,芝2200m (右 外),晴,良,1回,中山,8日目,サラ系４歳以上,オープン,(国際)[指],別定,13頭,6000,2400,1500,900,600
200906010812,20090125,4歳上1000万下,16:10,ダ1800m (右),晴,重,1回,中山,8日目,サラ系４歳以上,１０００万下,[指],定量,12頭,1050,420,260,160,105
200908010801,20090125,3歳未勝利,10:10,ダ1200m (右),晴,稍,1回,京都,8日目,サラ系３歳,未勝利,(混)[指],馬齢,16頭,500,200,130,75,50
200908010802,20090125,3歳未勝利,10:40,ダ1800m (右),晴,稍,1回,京都,8日目,サラ系３歳,未勝利,[指],馬齢,11頭,500,200,130,75,50
200908010803,20090125,3歳500万下,11:10,ダ1400m (右),晴,稍,1回,京都,8日目,サラ系３歳,５００万下,牝(特指),馬齢,14頭,700,280,180,110,70
200908010804,20090125,4歳上障害未勝利,11:40,障2930m (芝 ダート),晴,良,稍,1回,京都,8日目,障害４歳以上,未勝利,(混),定量,14頭,780,310,200,120,78
200908010805,20090125,3歳未勝利,12:30,芝2000m (右),曇,良,1回,京都,8日目,サラ系３歳,未勝利,[指],馬齢,16頭,500,200,130,75,50
200908010806,20090125,3歳新馬,13:00,芝1600m (右),曇,良,1回,京都,8日目,サラ系３歳,新馬,[指],馬齢,15頭,700,280,180,110,70
200908010807,20090125,4歳上500万下,13:30,ダ1800m (右),曇,稍,1回,京都,8日目,サラ系４歳以上,５００万下,牝[指],定量,11頭,740,300,190,110,74
200908010808,20090125,4歳上500万下,14:00,芝1600m (右 外),曇,良,1回,京都,8日目,サラ系４歳以上,５００万下,(混)[指],定量,16頭,740,300,190,110,74
200908010809,20090125,睦月賞,14:35,芝2400m (右 外),曇,良,1回,京都,8日目,サラ系４歳以上,１０００万下,(混)[指],定量,11頭,1480,590,370,220,148
200908010810,20090125,伏見S,15:10,芝1400m (右 外),曇,良,1回,京都,8日目,サラ系４歳以上,１６００万下,(混)[指],定量,16頭,1780,710,450,270,178
200908010811,20090125,平安S,15:45,ダ1800m (右),曇,稍,1回,京都,8日目,サラ系４歳以上,オープン,(国際)(指),別定,16頭,3900,1600,980,590,390
200908010812,20090125,4歳上1000万下,16:20,ダ1200m (右),曇,稍,1回,京都,8日目,サラ系４歳以上,１０００万下,(混)[指],定量,14頭,1050,420,260,160,105
200907010601,20090125,3歳未勝利,9:50,ダ1000m (左),晴,稍,1回,中京,6日目,サラ系３歳,未勝利,,馬齢,16頭,500,200,130,75,50
200907010602,20090125,3歳未勝利,10:20,ダ1700m (左),晴,稍,1回,中京,6日目,サラ系３歳,未勝利,(混),馬齢,14頭,500,200,130,75,50
200907010603,20090125,4歳上500万下,10:50,ダ1000m (左),晴,稍,1回,中京,6日目,サラ系４歳以上,５００万下,牝,定量,16頭,720,290,180,110,72
200907010604,20090125,3歳未勝利,11:20,芝2000m (左),晴,良,1回,中京,6日目,サラ系３歳,未勝利,(混),馬齢,16頭,500,200,130,75,50
200907010605,20090125,3歳新馬,11:50,芝1800m (左),晴,良,1回,中京,6日目,サラ系３歳,新馬,(混),馬齢,16頭,700,280,180,110,70
200907010606,20090125,4歳上500万下,12:40,ダ1700m (左),晴,稍,1回,中京,6日目,サラ系４歳以上,５００万下,,定量,12頭,720,290,180,110,72
200907010607,20090125,4歳上500万下,13:10,ダ2300m (左),晴,稍,1回,中京,6日目,サラ系４歳以上,５００万下,(混),定量,13頭,720,290,180,110,72
200907010608,20090125,4歳上500万下,13:40,ダ1700m (左),晴,稍,1回,中京,6日目,サラ系４歳以上,５００万下,(混),定量,16頭,720,290,180,110,72
200907010609,20090125,4歳上500万下,14:15,芝1200m (左),晴,良,1回,中京,6日目,サラ系４歳以上,５００万下,(混),定量,16頭,720,290,180,110,72
200907010610,20090125,安城特別,14:50,芝1800m (左),晴,良,1回,中京,6日目,サラ系４歳以上,５００万下,(混),定量,16頭,1050,420,260,160,105
200907010611,20090125,長篠S,15:25,芝1800m (左),晴,良,1回,中京,6日目,サラ系４歳以上,１６００万下,(混),ハンデ,16頭,1750,700,440,260,175
200907010612,20090125,濃尾特別,16:00,ダ1700m (左),晴,稍,1回,中京,6日目,サラ系４歳以上,１０００万下,牝,定量,16頭,1430,570,360,210,143
200905010101,20090131,3歳未勝利,10:10,ダ1400m (左),雨,不,1回,東京,1日目,サラ系３歳,未勝利,牝[指],馬齢,16頭,500,200,130,75,50
200905010102,20090131,3歳新馬,10:40,ダ1400m (左),雨,不,1回,東京,1日目,サラ系３歳,新馬,(混)[指],馬齢,15頭,700,280,180,110,70
200905010103,20090131,3歳未勝利,11:10,ダ1600m (左),雨,不,1回,東京,1日目,サラ系３歳,未勝利,[指],馬齢,16頭,500,200,130,75,50
200905010104,20090131,4歳上障害未勝利,11:40,障3000m (芝 ダート),雨,不,不,1回,東京,1日目,障害４歳以上,未勝利,(混),定量,14頭,780,310,200,120,78
200905010105,20090131,3歳未勝利,12:31,芝1800m (左),曇,不,1回,東京,1日目,サラ系３歳,未勝利,(混)[指],馬齢,16頭,500,200,130,75,50
200905010106,20090131,3歳500万下,13:01,芝2400m (左),曇,不,1回,東京,1日目,サラ系３歳,５００万下,(混)(特指),馬齢,12頭,700,280,180,110,70
200905010107,20090131,4歳上500万下,13:30,ダ1400m (左),曇,不,1回,東京,1日目,サラ系４歳以上,５００万下,(混)[指],定量,16頭,740,300,190,110,74
200905010108,20090131,4歳上1000万下,14:00,ダ2100m (左),曇,不,1回,東京,1日目,サラ系４歳以上,１０００万下,(混)[指],定量,16頭,1050,420,260,160,105
200905010109,20090131,クロッカスS,14:35,芝1400m (左),曇,不,1回,東京,1日目,サラ系３歳,オープン,(混)(特指),別定,13頭,1900,760,480,290,190
200905010110,20090131,春望S,15:10,ダ1400m (左),曇,不,1回,東京,1日目,サラ系４歳以上,１６００万下,(混)[指],定量,16頭,1780,710,450,270,178
200905010111,20090131,東京新聞杯,15:45,芝1600m (左),曇,不,1回,東京,1日目,サラ系４歳以上,オープン,(国際)[指],別定,16頭,4100,1600,1000,620,410
200905010112,20090131,4歳上1000万下,16:20,ダ1300m (左),曇,不,1回,東京,1日目,サラ系４歳以上,１０００万下,[指],定量,15頭,1050,420,260,160,105
200908020101,20090131,3歳未勝利,10:00,ダ1800m (右),曇,不,2回,京都,1日目,サラ系３歳,未勝利,牝[指],馬齢,10頭,500,200,130,75,50
200908020102,20090131,3歳未勝利,10:30,ダ1800m (右),曇,不,2回,京都,1日目,サラ系３歳,未勝利,(混)[指],馬齢,11頭,500,200,130,75,50
200908020103,20090131,3歳未勝利,11:00,ダ1400m (右),曇,不,2回,京都,1日目,サラ系３歳,未勝利,(混)[指],馬齢,13頭,500,200,130,75,50
200908020104,20090131,4歳上障害未勝利,11:30,障2930m (芝 ダート),曇,重,不,2回,京都,1日目,障害４歳以上,未勝利,(混),定量,14頭,780,310,200,120,78
200908020105,20090131,3歳未勝利,12:20,芝1800m (右 外),曇,重,2回,京都,1日目,サラ系３歳,未勝利,(混)[指],馬齢,16頭,500,200,130,75,50
200908020106,20090131,3歳新馬,12:50,ダ1400m (右),小雨,不,2回,京都,1日目,サラ系３歳,新馬,(混)[指],馬齢,16頭,700,280,180,110,70
200908020107,20090131,3歳500万下,13:20,芝1400m (右),小雨,重,2回,京都,1日目,サラ系３歳,５００万下,(混)(特指),馬齢,15頭,700,280,180,110,70
200908020108,20090131,4歳上500万下,13:50,ダ1200m (右),曇,不,2回,京都,1日目,サラ系４歳以上,５００万下,[指],定量,16頭,740,300,190,110,74
200908020109,20090131,つばき賞,14:25,芝1800m (右 外),曇,重,2回,京都,1日目,サラ系３歳,５００万下,(混)(特指),馬齢,16頭,1000,400,250,150,100
200908020110,20090131,稲荷特別,15:01,芝2000m (右),曇,重,2回,京都,1日目,サラ系４歳以上,１０００万下,(混)[指],定量,12頭,1480,590,370,220,148
200908020111,20090131,北山S,15:35,ダ1800m (右),曇,重,2回,京都,1日目,サラ系４歳以上,１６００万下,(混)[指],ハンデ,12頭,1780,710,450,270,178
200908020112,20090131,4歳上1000万下,16:10,ダ1400m (右),曇,重,2回,京都,1日目,サラ系４歳以上,１０００万下,[指],定量,13頭,1050,420,260,160,105
